date,equity,QQQ->TQQQ_eq,QQQ->TQQQ_state,XLE->XLE_eq,XLE->XLE_state,XLV->XLV_eq,XLV->XLV_state,safety_gld,vix,vix_sma
2022-03-25,18890751.11,13443486.82,cash,2519951.82,defensive,1979962.15,defensive,947350.31,20.81,28.6
2022-03-28,18791590.47,13443486.82,cash,2474079.25,defensive,1943919.41,defensive,930104.98,19.63,28.07
2022-03-29,18793979.88,13443486.82,cash,2475184.61,defensive,1944787.91,defensive,930520.53,18.9,27.35
2022-03-30,18839939.02,13446436.53,cash,2495081.15,defensive,1960420.9,defensive,938000.43,19.33,26.78
2022-03-31,18842029.76,13446436.53,cash,2496048.34,defensive,1961180.84,defensive,938364.04,20.56,26.29
2022-04-01,18807681.94,13400473.39,cash,2501421.7,defensive,1965402.76,defensive,940384.1,19.63,25.67
2022-04-04,18832411.18,13398994.98,cash,2513545.58,defensive,1974928.67,defensive,944941.95,18.57,24.78
2022-04-05,18796910.15,13397533.76,cash,2497798.47,defensive,1962555.94,defensive,939021.98,21.03,24.07
2022-04-06,18811023.33,13398994.98,cash,2503651.38,defensive,1967154.65,defensive,941222.32,22.1,23.55
2022-04-07,18831507.47,13398994.98,cash,2513127.52,defensive,1974600.19,defensive,944784.78,21.55,23.12
2022-04-08,18864086.06,13397533.76,cash,2528874.63,defensive,1986972.92,defensive,950704.75,21.16,22.64
2022-04-11,18892658.63,13398994.98,cash,2541416.57,defensive,1996827.31,defensive,955419.76,24.37,22.27
2022-04-12,18934831.84,13398994.98,cash,2560926.27,defensive,2012156.36,defensive,962754.24,24.26,21.99
2022-04-13,18961340.72,13398994.98,cash,2573189.51,defensive,2021791.76,defensive,967364.48,21.82,21.75
2022-04-14,18941504.03,13397533.76,cash,2564688.85,defensive,2015112.67,defensive,964168.74,22.7,21.6
2022-04-18,18960135.77,13398994.98,cash,2572632.09,defensive,2021353.78,defensive,967154.92,22.17,21.51
2022-04-19,18874629.36,13397533.76,cash,2533752.05,defensive,1990805.18,defensive,952538.37,21.37,21.41
2022-04-20,18904379.1,13400473.39,cash,2546154.64,defensive,2000550.08,defensive,957200.99,20.32,21.28
2022-04-21,18884798.68,13400473.39,cash,2537096.57,defensive,1993433.02,defensive,953795.7,22.68,21.23
2022-04-22,18830001.28,13398994.98,cash,2512430.74,defensive,1974052.73,defensive,944522.84,28.21,21.56
2022-04-25,18733878.82,13400473.39,cash,2467279.73,defensive,1938576.93,defensive,927548.77,27.02,21.87
2022-04-26,18740533.82,13398994.98,cash,2471042.32,defensive,1941533.25,defensive,928963.28,33.52,22.56
2022-04-27,18700168.03,13398994.98,cash,2452368.75,defensive,1926861.16,defensive,921943.14,31.6,23.2
2022-04-28,18731725.19,13401934.6,cash,2465607.47,defensive,1937263.01,defensive,926920.1,29.99,23.73
2022-04-29,18728183.09,13398994.98,cash,2465328.76,defensive,1937044.03,defensive,926815.32,33.4,24.37
2022-05-02,18630855.68,13274484.67,cash,2477903.81,defensive,1946924.42,defensive,931542.78,32.34,25.01
2022-05-03,18643581.87,13273020.17,cash,2484468.55,defensive,1952082.43,defensive,934010.73,29.25,25.54
2022-05-04,18699246.23,13275932.15,cash,2508872.25,defensive,1971256.77,defensive,943185.06,25.42,25.76
2022-05-05,18678577.17,13275932.15,cash,2499310.57,defensive,1963744.02,defensive,939590.44,31.2,26.22
2022-05-06,18687523.48,13275932.15,cash,2503449.21,defensive,1966995.8,defensive,941146.32,30.19,26.65
2022-05-09,18607718.68,13274484.67,cash,2467200.43,defensive,1938514.62,defensive,927518.96,34.75,27.33
2022-05-10,18562678.64,13274484.67,cash,2446364.51,defensive,1922143.55,defensive,919685.91,32.99,27.76
2022-05-11,18605867.72,13274484.67,cash,2466344.16,defensive,1937841.84,defensive,927197.05,32.56,28.17
2022-05-12,18525564.44,13275932.15,cash,2428525.55,defensive,1908127.21,defensive,912979.53,31.77,28.67
2022-05-13,18484439.83,13277379.63,cash,2408831.33,defensive,1892653.19,defensive,905575.69,28.87,28.98
2022-05-16,18532659.79,13275932.15,cash,2431807.92,defensive,1910706.22,defensive,914213.5,27.47,29.25
2022-05-17,18499651.0,13275932.15,cash,2416537.76,defensive,1898708.24,defensive,908472.84,26.1,29.48
2022-05-18,18502427.44,13275932.15,cash,2417822.17,defensive,1899717.42,defensive,908955.7,30.96,30.01
2022-05-19,18582137.25,13278827.11,cash,2453357.39,defensive,1927637.95,defensive,922314.81,29.35,30.35
2022-05-20,18585839.17,13278827.11,cash,2455069.93,defensive,1928983.52,defensive,922958.62,29.43,30.41
2022-05-23,18610518.64,13278827.11,cash,2466486.87,defensive,1937953.97,defensive,927250.7,28.48,30.48
2022-05-24,18649175.31,13277379.63,cash,2485039.39,defensive,1952530.95,defensive,934225.34,29.45,30.28
2022-05-25,18618230.98,13278827.11,cash,2470054.66,defensive,1940757.23,defensive,928591.98,28.37,30.12
2022-05-26,18611271.18,13281739.09,cash,2465487.88,defensive,1937169.05,defensive,926875.14,27.5,29.99
2022-05-27,18611135.63,13278827.11,cash,2466772.29,defensive,1938178.23,defensive,927358.0,25.72,29.61
2022-05-31,18556935.78,13277379.63,cash,2442368.58,defensive,1919003.89,defensive,918183.68,26.19,29.3
2022-06-01,18590765.91,13245920.71,cash,2472571.87,defensive,1942735.04,defensive,929538.3,25.69,29.12
2022-06-02,18659444.31,13248808.77,cash,2503007.05,defensive,1966648.4,defensive,940980.1,24.72,29.09
2022-06-03,18601627.53,13245920.71,cash,2477596.54,defensive,1946683.0,defensive,931427.27,24.79,28.77
2022-06-06,18579486.33,13247364.74,cash,2466685.82,defensive,1938110.28,defensive,927325.49,25.07,28.51
2022-06-07,18612799.47,13245920.71,cash,2482764.78,defensive,1950743.76,defensive,933370.22,24.02,27.97
2022-06-08,18609278.19,13247364.74,cash,2480467.79,defensive,1948938.98,defensive,932506.69,23.96,27.52
2022-06-09,18593653.97,13248808.77,cash,2472571.87,defensive,1942735.04,defensive,929538.3,26.09,27.2
2022-06-10,18662452.57,13245920.71,cash,2505734.74,defensive,1968791.58,defensive,942005.54,27.75,27.0
2022-06-13,18520833.62,13247364.74,cash,2439552.56,defensive,1916791.3,defensive,917125.02,34.02,27.26
2022-06-14,18477184.46,13245920.71,cash,2420028.1,defensive,1901450.65,defensive,909785.0,32.69,27.52
2022-06-15,18546901.49,13247364.74,cash,2451611.78,defensive,1926266.4,defensive,921658.57,29.62,27.69
2022-06-16,18609373.26,13250252.79,cash,2479175.73,defensive,1947923.79,defensive,932020.95,32.95,27.79
2022-06-17,18563862.11,13248808.77,cash,2458789.89,defensive,1931906.35,defensive,924357.1,31.13,27.88
2022-06-21,18546905.91,13251713.81,cash,2449601.91,defensive,1924687.22,defensive,920902.97,30.19,27.92
2022-06-22,18569452.5,13253157.83,cash,2459364.14,defensive,1932357.54,defensive,924572.99,28.95,27.94
2022-06-23,18536867.66,13253157.83,cash,2444290.11,defensive,1920513.66,defensive,918906.06,29.05,27.92
2022-06-24,18528686.98,13250252.79,cash,2441849.55,defensive,1918596.08,defensive,917988.55,27.23,27.87
2022-06-27,18522790.67,13250252.79,cash,2439121.87,defensive,1916452.9,defensive,916963.11,26.95,27.84
2022-06-28,18517006.42,13253157.83,cash,2435102.13,defensive,1913294.53,defensive,915451.93,28.36,27.97
2022-06-29,18514416.14,13254601.86,cash,2433235.82,defensive,1911828.15,defensive,914750.31,28.16,28.07
2022-06-30,18483912.97,13256062.88,cash,2418448.91,defensive,1900209.86,defensive,909191.32,28.71,28.22
2022-07-01,18478532.03,13165954.07,cash,2457644.76,defensive,1931006.6,defensive,923926.6,26.7,28.32
2022-07-05,18365854.37,13165954.07,cash,2405519.1,defensive,1890050.72,defensive,904330.49,27.54,28.46
2022-07-06,18283476.59,13165954.07,cash,2367410.42,defensive,1860108.18,defensive,890003.92,26.73,28.54
2022-07-07,18286317.2,13165954.07,cash,2368724.51,defensive,1861140.69,defensive,890497.94,26.08,28.64
2022-07-08,18287075.37,13164502.87,cash,2369746.58,defensive,1861943.74,defensive,890882.17,24.64,28.68
2022-07-11,18261067.3,13165954.07,cash,2357043.69,defensive,1851962.9,defensive,886106.65,26.17,28.68
2022-07-12,18240678.68,13164502.87,cash,2348283.07,defensive,1845079.56,defensive,882813.18,27.29,28.66
2022-07-13,18264981.71,13164502.87,cash,2359525.86,defensive,1853913.18,defensive,887039.8,26.82,28.3
2022-07-14,18194786.33,13165954.07,cash,2326381.53,defensive,1827871.2,defensive,874579.52,26.4,27.98
2022-07-15,18183235.17,13164502.87,cash,2321709.2,defensive,1824200.09,defensive,872823.01,24.23,27.71
2022-07-18,18187969.53,13164502.87,cash,2323899.36,defensive,1825920.92,defensive,873646.38,25.3,27.33
2022-07-19,18199963.23,13164502.87,cash,2329447.75,defensive,1830280.37,defensive,875732.24,24.5,27.0
2022-07-20,18152619.68,13164502.87,cash,2307546.21,defensive,1813072.02,defensive,867498.57,23.88,26.68
2022-07-21,18227323.6,13168822.71,cash,2340106.5,defensive,1838655.1,defensive,879739.28,23.11,26.39
2022-07-22,18241399.75,13170273.91,cash,2345946.91,defensive,1843244.0,defensive,881934.93,23.03,26.09
2022-07-25,18226061.11,13168822.71,cash,2339522.46,defensive,1838196.22,defensive,879519.72,23.36,25.9
2022-07-26,18220064.26,13168822.71,cash,2336748.26,defensive,1836016.49,defensive,878476.79,24.69,25.78
2022-07-27,18271510.92,13168822.71,cash,2360547.93,defensive,1854716.23,defensive,887424.04,23.24,25.53
2022-07-28,18335139.98,13170273.91,cash,2389311.96,defensive,1877316.54,defensive,898237.58,22.33,25.24
2022-07-29,18351093.0,13171708.23,cash,2396028.43,defensive,1882593.77,defensive,900762.57,21.33,24.87
2022-08-01,18381424.71,13096765.11,cash,2444729.49,defensive,1920858.88,defensive,919071.24,22.84,24.68
2022-08-02,18351468.8,13098191.16,cash,2430211.91,defensive,1909452.22,defensive,913613.5,23.93,24.49
2022-08-03,18362851.71,13096765.11,cash,2436137.45,defensive,1914108.0,defensive,915841.15,21.95,24.26
2022-08-04,18452804.8,13099617.22,cash,2476431.12,defensive,1945767.31,defensive,930989.14,21.44,24.02
2022-08-05,18395471.54,13102486.11,cash,2448581.09,defensive,1923885.14,defensive,920519.21,21.15,23.85
2022-08-08,18441745.76,13103928.94,cash,2469320.48,defensive,1940180.37,defensive,928315.97,21.29,23.61
2022-08-09,18456634.36,13102486.11,cash,2476875.54,defensive,1946116.49,defensive,931156.22,21.77,23.33
2022-08-10,18444627.78,13103928.94,cash,2470653.72,defensive,1941227.92,defensive,928817.19,19.74,22.98
2022-08-11,18430537.91,13103928.94,cash,2464135.63,defensive,1936106.57,defensive,926366.78,20.2,22.67
2022-08-12,18482384.33,13106781.05,cash,2486800.82,defensive,1953914.93,defensive,934887.53,19.53,22.43
2022-08-15,18411789.85,13105355.0,cash,2454802.9,defensive,1928773.71,defensive,922858.23,19.95,22.16
2022-08-16,18403929.4,13106781.05,cash,2450506.89,defensive,1925398.27,defensive,921243.19,19.69,21.92
2022-08-17,18379675.35,13106781.05,cash,2434656.07,defensive,1922953.98,vehicle,915284.24,19.9,21.72
2022-08-18,18368126.51,13112518.83,cash,2428286.11,defensive,1914432.05,vehicle,912889.52,19.56,21.55
2022-08-19,18348866.23,13112518.83,cash,2410509.5,defensive,1919631.32,vehicle,906206.58,20.6,21.42
2022-08-22,18303166.4,13113961.67,cash,2394510.54,defensive,1894502.27,vehicle,900191.93,23.8,21.45
2022-08-23,18296901.77,13111092.78,cash,2411250.19,defensive,1868073.78,vehicle,906485.03,24.11,21.42
2022-08-24,18313290.82,13115387.72,cash,2418360.84,defensive,1870384.05,vehicle,909158.21,22.82,21.4
2022-08-25,18345560.39,13116813.78,cash,2425767.76,defensive,1891036.08,vehicle,911942.77,21.78,21.37
2022-08-26,18252284.83,13116813.78,cash,2396288.2,defensive,1838322.63,vehicle,900860.23,25.56,21.58
2022-08-29,18242978.07,13116813.78,cash,2397769.59,defensive,1826977.57,defensive,901417.14,26.21,21.75
2022-08-30,18201665.92,13118256.61,cash,2377770.89,defensive,1811739.59,defensive,893898.83,26.21,21.86
2022-08-31,18165263.57,13121125.5,cash,2359401.72,defensive,1797743.22,defensive,886993.13,25.87,22.06
2022-09-01,18123575.85,12913047.79,cash,2410435.59,defensive,1893913.68,defensive,906178.79,25.56,22.26
2022-09-02,18170856.21,12914450.95,cash,2431658.78,defensive,1910589.04,defensive,914157.44,25.47,22.48
2022-09-06,18140161.39,12914450.95,cash,2417459.09,defensive,1899432.14,defensive,908819.21,26.91,22.76
2022-09-07,18194719.4,12915870.62,cash,2442041.35,defensive,1918746.78,defensive,918060.66,24.64,22.91
2022-09-08,18165857.25,12918693.44,cash,2427383.61,defensive,1907229.98,defensive,912550.23,23.61,23.1
2022-09-09,18193581.6,12918693.44,cash,2440209.13,defensive,1917307.18,defensive,917371.85,22.79,23.23
2022-09-12,18218896.13,12917273.77,cash,2452576.6,defensive,1927024.47,defensive,922021.28,23.87,23.45
2022-09-13,18152738.13,12920096.6,cash,2420665.47,defensive,1901951.44,defensive,910024.61,27.27,23.81
2022-09-14,18132604.97,12920096.6,cash,2411351.7,defensive,1894633.48,defensive,906523.19,26.16,24.13
2022-09-15,18039482.17,12924339.09,cash,2366309.67,defensive,1859243.31,defensive,889590.1,26.27,24.45
2022-09-16,18067866.62,12924339.09,cash,2379440.57,defensive,1869560.44,defensive,894526.53,26.3,24.79
2022-09-19,18071827.25,12924339.09,cash,2381272.78,defensive,1871000.04,defensive,895215.33,25.76,25.05
2022-09-20,18041049.48,12922935.93,cash,2367683.83,defensive,1860323.01,defensive,890106.7,27.16,25.22
2022-09-21,18067636.03,12925758.75,cash,2378677.14,defensive,1868960.61,defensive,894239.53,27.99,25.41
2022-09-22,18070311.21,12931404.4,cash,2377302.98,defensive,1867880.91,defensive,893722.92,27.35,25.64
2022-09-23,17981527.27,12931404.4,cash,2336230.76,defensive,1835609.88,defensive,878282.24,29.92,26.04
2022-09-26,17919955.23,12928581.58,cash,2309052.85,defensive,1814255.81,defensive,868064.98,32.26,26.38
2022-09-27,17934412.81,12932807.56,cash,2313786.08,defensive,1817974.78,defensive,869844.39,32.6,26.7
2022-09-28,18039798.8,12934227.22,cash,2361881.81,defensive,1855764.28,defensive,887925.49,30.18,26.9
2022-09-29,18041631.47,12937050.05,cash,2361423.75,defensive,1855404.38,defensive,887753.29,31.84,27.2
2022-09-30,18041961.52,12937050.05,cash,2361576.44,defensive,1855524.34,defensive,887810.69,31.62,27.5
2022-10-03,18162577.87,12940836.73,cash,2415622.86,defensive,1897989.39,defensive,908128.89,30.1,27.73
2022-10-04,18241640.35,12945081.61,cash,2450234.13,defensive,1925183.96,defensive,921140.65,29.07,27.84
2022-10-05,18212306.57,12945081.61,cash,2436664.07,defensive,1914521.77,defensive,916039.12,28.55,28.03
2022-10-06,18209198.31,12947906.02,cash,2433919.56,defensive,1912365.37,defensive,915007.36,30.52,28.38
2022-10-07,18151519.54,12947906.02,cash,2407236.87,defensive,1891400.39,defensive,904976.27,31.36,28.81
2022-10-10,18073837.7,12949326.48,cash,2370643.45,defensive,1862648.43,defensive,891219.34,32.45,29.24
2022-10-11,18063290.72,12949326.48,cash,2365764.33,defensive,1858814.83,defensive,889385.09,33.63,29.55
2022-10-12,18090646.94,12949326.48,cash,2378419.55,defensive,1868758.22,defensive,894142.69,33.57,29.92
2022-10-13,18059295.78,12953571.36,cash,2361952.51,defensive,1855819.83,defensive,887952.07,31.94,30.21
2022-10-14,17995684.34,12953571.36,cash,2332525.31,defensive,1832698.46,defensive,876889.21,32.02,30.49
2022-10-17,18010186.43,12953571.36,cash,2339234.1,defensive,1837969.65,defensive,879411.32,31.37,30.77
2022-10-18,18021062.99,12953571.36,cash,2344265.7,defensive,1841923.05,defensive,881302.89,30.5,30.94
2022-10-19,17953166.84,12953571.36,cash,2312856.35,defensive,1817244.27,defensive,869494.87,30.76,31.08
2022-10-20,17950921.95,12959236.69,cash,2309197.01,defensive,1814369.08,defensive,868119.18,29.98,31.21
2022-10-21,18041315.99,12960640.64,cash,2350364.6,defensive,1846715.04,defensive,883595.71,29.69,31.2
2022-10-24,18023432.4,12959236.69,cash,2342740.97,defensive,1840725.05,defensive,880729.69,29.85,31.08
2022-10-25,18034968.15,12959236.69,cash,2348077.51,defensive,1844918.04,defensive,882735.91,28.46,30.87
2022-10-26,18070092.67,12962061.1,cash,2363019.82,defensive,1856658.43,defensive,888353.32,27.28,30.73
2022-10-27,18066427.32,12966305.98,cash,2359360.48,defensive,1853783.23,defensive,886977.62,27.39,30.51
2022-10-28,18012947.68,12964902.03,cash,2335269.81,defensive,1834854.85,defensive,877920.98,25.75,30.21
2022-10-31,17971748.56,12964902.03,cash,2316210.74,defensive,1819879.87,defensive,870755.92,25.88,30.0
2022-11-01,18023892.56,12842023.45,cash,2397177.71,defensive,1883496.77,defensive,901194.63,25.81,29.84
2022-11-02,17991982.63,12846244.11,cash,2380463.39,defensive,1870364.09,defensive,894911.05,25.86,29.7
2022-11-03,17976602.13,12850448.41,cash,2371403.29,defensive,1863245.44,defensive,891504.99,25.3,29.44
2022-11-04,18136769.67,12853262.18,cash,2444196.51,defensive,1920440.11,defensive,918870.87,24.55,29.1
2022-11-07,18114427.31,12851855.29,cash,2434511.57,defensive,1912830.52,defensive,915229.92,24.35,28.7
2022-11-08,18237395.05,12853262.18,cash,2490746.68,defensive,1957015.25,defensive,936370.93,25.54,28.29
2022-11-09,18217415.95,12860296.61,cash,2478249.99,defensive,1947196.42,defensive,931672.93,26.09,27.92
2022-11-10,18381916.99,12861703.5,cash,2553698.76,defensive,2006477.6,defensive,960037.13,23.53,27.5
2022-11-11,18416978.36,12860296.61,cash,2570569.3,defensive,2019733.02,defensive,966379.43,22.52,27.02
2022-11-14,18429134.44,12860296.61,cash,2576192.81,defensive,2024151.49,defensive,968493.54,23.73,26.64
2022-11-15,18451533.02,12863110.38,cash,2585252.91,defensive,2031270.14,defensive,971899.59,24.54,26.34
2022-11-16,18440092.12,12864500.91,cash,2579316.98,defensive,2026606.2,defensive,969668.04,24.11,26.01
2022-11-17,18403792.5,12868721.57,cash,2560571.94,defensive,2011877.96,defensive,962621.03,23.93,25.71
2022-11-18,18365635.89,12868721.57,cash,2542920.37,defensive,1998008.86,defensive,955985.1,23.12,25.38
2022-11-21,18336314.9,12870128.45,cash,2528705.38,defensive,1986839.94,defensive,950641.12,22.36,25.0
2022-11-22,18345544.38,12872942.23,cash,2531673.35,defensive,1989171.91,defensive,951756.9,21.29,24.65
2022-11-23,18382462.73,12875756.0,cash,2547450.42,defensive,2001568.19,defensive,957688.13,20.35,24.3
2022-11-25,18387190.09,12875756.0,cash,2549637.34,defensive,2003286.48,defensive,958510.28,20.5,23.96
2022-11-28,18345021.31,12877146.52,cash,2529486.42,defensive,1987453.62,defensive,950934.75,22.21,23.78
2022-11-29,18376255.5,12881367.18,cash,2541983.12,defensive,1997272.45,defensive,955632.75,21.89,23.58
2022-11-30,18446490.66,12881367.18,cash,2574474.51,defensive,2022801.4,defensive,967847.56,20.58,23.32
2022-12-01,18551667.23,13218062.9,cash,2467371.74,defensive,1938649.23,defensive,927583.36,19.84,23.02
2022-12-02,18534679.38,13219506.24,cash,2458845.31,defensive,1931949.89,defensive,924377.94,19.06,22.7
2022-12-05,18444920.12,13220949.58,cash,2416654.2,defensive,1898799.73,defensive,908516.62,20.75,22.51
2022-12-06,18463566.97,13225296.38,cash,2423269.53,defensive,1903997.49,defensive,911003.58,22.17,22.41
2022-12-07,18510916.06,13225296.38,cash,2445173.63,defensive,1921207.85,defensive,919238.21,22.68,22.26
2022-12-08,18524041.78,13233973.19,cash,2447231.73,defensive,1922824.93,defensive,920011.93,22.29,22.07
2022-12-09,18541330.63,13232513.07,cash,2455905.17,defensive,1929639.77,defensive,923272.62,22.83,22.04
2022-12-12,18498937.23,13233973.19,cash,2435618.15,defensive,1913699.97,defensive,915645.92,25,22.16
2022-12-13,18588868.72,13233973.19,cash,2477221.23,defensive,1946388.11,defensive,931286.18,22.55,22.1
2022-12-14,18580169.79,13238303.21,cash,2471193.93,defensive,1941652.38,defensive,929020.28,21.14,21.93
2022-12-15,18495667.22,13241189.88,cash,2430766.91,defensive,1909888.28,defensive,913822.14,22.83,21.87
2022-12-16,18541427.41,13241189.88,cash,2451935.97,defensive,1926521.12,defensive,921780.44,22.62,21.8
2022-12-19,18528136.52,13242834.62,cash,2445026.62,defensive,1921092.34,defensive,919182.94,22.42,21.77
2022-12-20,18617286.89,13244277.96,cash,2485600.66,defensive,1952971.94,defensive,934436.34,21.48,21.72
